   0.0000000e+00   5.9684211e+00   1.0000000e+00
   1.0000000e-01   3.7491911e+00   1.1499676e+00
   2.0000000e-01   2.6144908e+00   1.4183185e+00
   3.0000000e-01   1.9375906e+00   1.6975326e+00
   4.0000000e-01   1.4969370e+00   1.9580397e+00
   5.0000000e-01   1.1926692e+00   2.1926692e+00
   6.0000000e-01   9.7325739e-01   2.4014906e+00
   7.0000000e-01   8.0961698e-01   2.5868493e+00
   8.0000000e-01   6.8422267e-01   2.7516100e+00
   9.0000000e-01   5.8596707e-01   2.8985333e+00
   1.0000000e+00   5.0751880e-01   3.0300752e+00
   1.1000000e+00   4.4387392e-01   3.1483498e+00
   1.2000000e+00   3.9151930e-01   3.2551512e+00
   1.3000000e+00   3.4792808e-01   3.3519938e+00
   1.4000000e+00   3.1124432e-01   3.4401555e+00
   1.5000000e+00   2.8007956e-01   3.5207160e+00
   1.6000000e+00   2.5337806e-01   3.5945913e+00
   1.7000000e+00   2.3032535e-01   3.6625610e+00
   1.8000000e+00   2.1028485e-01   3.7252916e+00
   1.9000000e+00   1.9275316e-01   3.7833556e+00
   2.0000000e+00   1.7732794e-01   3.8372470e+00
   2.1000000e+00   1.6368444e-01   3.8873934e+00
   2.2000000e+00   1.5155823e-01   3.9341674e+00
   2.3000000e+00   1.4073223e-01   3.9778940e+00
   2.4000000e+00   1.3102686e-01   4.0188588e+00
   2.5000000e+00   1.2229251e-01   4.0573128e+00
   2.6000000e+00   1.1440377e-01   4.0934780e+00
   2.7000000e+00   1.0725484e-01   4.1275512e+00
   2.8000000e+00   1.0075598e-01   4.1597076e+00
   2.9000000e+00   9.4830657e-02   4.1901033e+00
   3.0000000e+00   8.9413284e-02   4.2188782e+00
   3.1000000e+00   8.4447395e-02   4.2461578e+00
   3.2000000e+00   7.9884159e-02   4.2720551e+00
   3.3000000e+00   7.5681177e-02   4.2966721e+00
   3.4000000e+00   7.1801487e-02   4.3201008e+00
   3.5000000e+00   6.8212754e-02   4.3424249e+00
   3.6000000e+00   6.4886584e-02   4.3637205e+00
   3.7000000e+00   6.1797967e-02   4.3840567e+00
   3.8000000e+00   5.8924803e-02   4.4034966e+00
   3.9000000e+00   5.6247504e-02   4.4220981e+00
   4.0000000e+00   5.3748657e-02   4.4399141e+00
   4.1000000e+00   5.1412746e-02   4.4569930e+00
   4.2000000e+00   4.9225902e-02   4.4733797e+00
   4.3000000e+00   4.7175705e-02   4.4891151e+00
   4.4000000e+00   4.5250999e-02   4.5042374e+00
   4.5000000e+00   4.3441747e-02   4.5187815e+00
   4.6000000e+00   4.1738892e-02   4.5327798e+00
   4.7000000e+00   4.0134253e-02   4.5462626e+00
   4.8000000e+00   3.8620417e-02   4.5592576e+00
   4.9000000e+00   3.7190658e-02   4.5717908e+00
   5.0000000e+00   3.5838864e-02   4.5838864e+00
   5.1000000e+00   3.4559466e-02   4.5955668e+00
   5.2000000e+00   3.3347384e-02   4.6068530e+00
   5.3000000e+00   3.2197976e-02   4.6177646e+00
   5.4000000e+00   3.1106995e-02   4.6283199e+00
   5.5000000e+00   3.0070546e-02   4.6385360e+00
   5.6000000e+00   2.9085053e-02   4.6484291e+00
   5.7000000e+00   2.8147231e-02   4.6580141e+00
   5.8000000e+00   2.7254052e-02   4.6673052e+00
   5.9000000e+00   2.6402727e-02   4.6763157e+00
   6.0000000e+00   2.5590682e-02   4.6850582e+00
   6.1000000e+00   2.4815535e-02   4.6935443e+00
   6.2000000e+00   2.4075086e-02   4.7017852e+00
   6.3000000e+00   2.3367292e-02   4.7097913e+00
