   1.0000000e-01   4.3453992e+00   1.0720019e+00
   2.0000000e-01   3.4078219e+00   1.2092099e+00
   3.0000000e-01   2.7735464e+00   1.3659511e+00
   4.0000000e-01   2.3127682e+00   1.5260951e+00
   5.0000000e-01   1.9633353e+00   1.6825849e+00
   6.0000000e-01   1.6902908e+00   1.8322273e+00
   7.0000000e-01   1.4720480e+00   1.9736960e+00
   8.0000000e-01   1.2944298e+00   2.1066168e+00
   9.0000000e-01   1.1477043e+00   2.2311083e+00
   1.0000000e+00   1.0249608e+00   2.3475381e+00
   1.1000000e+00   9.2115830e-01   2.4563902e+00
   1.2000000e+00   8.3253675e-01   2.5581915e+00
   1.3000000e+00   7.5623864e-01   2.6534715e+00
   1.4000000e+00   6.9005697e-01   2.7427403e+00
   1.5000000e+00   6.3226297e-01   2.8264779e+00
   1.6000000e+00   5.8148553e-01   2.9051294e+00
   1.7000000e+00   5.3662503e-01   2.9791039e+00
   1.8000000e+00   4.9679077e-01   3.0487752e+00
   1.9000000e+00   4.6125464e-01   3.1144839e+00
   2.0000000e+00   4.2941660e-01   3.1765395e+00
   2.1000000e+00   4.0077832e-01   3.2352231e+00
   2.2000000e+00   3.7492310e-01   3.2907902e+00
   2.3000000e+00   3.5150024e-01   3.3434727e+00
   2.4000000e+00   3.3021282e-01   3.3934815e+00
   2.5000000e+00   3.1080804e-01   3.4410084e+00
   2.6000000e+00   2.9306958e-01   3.4862284e+00
   2.7000000e+00   2.7681142e-01   3.5293009e+00
   2.8000000e+00   2.6187287e-01   3.5703716e+00
   2.9000000e+00   2.4811451e-01   3.6095736e+00
   3.0000000e+00   2.3541494e-01   3.6470289e+00
   3.1000000e+00   2.2366800e-01   3.6828496e+00
   3.2000000e+00   2.1278052e-01   3.7171383e+00
   3.3000000e+00   2.0267051e-01   3.7499897e+00
   3.4000000e+00   1.9326553e-01   3.7814908e+00
   3.5000000e+00   1.8450139e-01   3.8117220e+00
   3.6000000e+00   1.7632108e-01   3.8407575e+00
   3.7000000e+00   1.6867377e-01   3.8686659e+00
   3.8000000e+00   1.6151410e-01   3.8955108e+00
   3.9000000e+00   1.5480139e-01   3.9213511e+00
   4.0000000e+00   1.4849916e-01   3.9462416e+00
   4.1000000e+00   1.4257456e-01   3.9702332e+00
   4.2000000e+00   1.3699799e-01   3.9933733e+00
   4.3000000e+00   1.3174266e-01   4.0157058e+00
   4.4000000e+00   1.2678435e-01   4.0372721e+00
   4.5000000e+00   1.2210106e-01   4.0581105e+00
   4.6000000e+00   1.1767281e-01   4.0782570e+00
   4.7000000e+00   1.1348138e-01   4.0977453e+00
   4.8000000e+00   1.0951017e-01   4.1166067e+00
   4.9000000e+00   1.0574401e-01   4.1348710e+00
   5.0000000e+00   1.0216900e-01   4.1525657e+00
   5.1000000e+00   9.8772416e-02   4.1697170e+00
   5.2000000e+00   9.5542566e-02   4.1863494e+00
   5.3000000e+00   9.2468705e-02   4.2024859e+00
   5.4000000e+00   8.9540940e-02   4.2181483e+00
   5.5000000e+00   8.6750150e-02   4.2333570e+00
   5.6000000e+00   8.4087917e-02   4.2481314e+00
   5.7000000e+00   8.1546459e-02   4.2624896e+00
   5.8000000e+00   7.9118574e-02   4.2764490e+00
   5.9000000e+00   7.6797590e-02   4.2900259e+00
   6.0000000e+00   7.4577319e-02   4.3032357e+00
   6.1000000e+00   7.2452013e-02   4.3160931e+00
   6.2000000e+00   7.0416329e-02   4.3286118e+00
   6.3000000e+00   6.8465296e-02   4.3408051e+00
   6.4000000e+00   6.6594283e-02   4.3526854e+00
   6.5000000e+00   6.4798969e-02   4.3642645e+00
   6.6000000e+00   6.3075323e-02   4.3755538e+00
   6.7000000e+00   6.1419580e-02   4.3865640e+00
   6.8000000e+00   5.9828216e-02   4.3973051e+00
   6.9000000e+00   5.8297936e-02   4.4077871e+00
   7.0000000e+00   5.6825652e-02   4.4180190e+00
   7.1000000e+00   5.5408467e-02   4.4280097e+00
   7.2000000e+00   5.4043666e-02   4.4377676e+00
   7.3000000e+00   5.2728697e-02   4.4473007e+00
   7.4000000e+00   5.1461163e-02   4.4566167e+00
   7.5000000e+00   5.0238807e-02   4.4657229e+00
   7.6000000e+00   4.9059508e-02   4.4746262e+00
   7.7000000e+00   4.7921266e-02   4.4833334e+00
   7.8000000e+00   4.6822196e-02   4.4918509e+00
   7.9000000e+00   4.5760520e-02   4.5001848e+00
   8.0000000e+00   4.4734562e-02   4.5083408e+00
   8.1000000e+00   4.3742735e-02   4.5163248e+00
   8.2000000e+00   4.2783541e-02   4.5241419e+00
   8.3000000e+00   4.1855566e-02   4.5317975e+00
   8.4000000e+00   4.0957466e-02   4.5392964e+00
   8.5000000e+00   4.0087975e-02   4.5466433e+00
   8.6000000e+00   3.9245888e-02   4.5538430e+00
   8.7000000e+00   3.8430066e-02   4.5608996e+00
   8.8000000e+00   3.7639428e-02   4.5678175e+00
   8.9000000e+00   3.6872947e-02   4.5746006e+00
   9.0000000e+00   3.6129648e-02   4.5812530e+00
   9.1000000e+00   3.5408607e-02   4.5877782e+00
   9.2000000e+00   3.4708942e-02   4.5941800e+00
   9.3000000e+00   3.4029818e-02   4.6004617e+00
   9.4000000e+00   3.3370437e-02   4.6066268e+00
   9.5000000e+00   3.2730041e-02   4.6126783e+00
   9.6000000e+00   3.2107909e-02   4.6186195e+00
   9.7000000e+00   3.1503352e-02   4.6244534e+00
   9.8000000e+00   3.0915714e-02   4.6301827e+00
   9.9000000e+00   3.0344370e-02   4.6358103e+00
   1.0000000e+01   2.9788722e-02   4.6413389e+00
